638,0.36784,0.74082,0.76466,0.07264,0.09474,0.75108,0.47928,0.7952,0.39416,0.40014
639,0.36402,0.74136,0.76648,0.07282,0.09452,0.75144,0.47724,0.795,0.39468,0.40012
640,0.3602,0.7419,0.7683,0.073,0.0943,0.7518,0.4752,0.7948,0.3952,0.4001
641,0.35416,0.74258,0.76974,0.07314,0.09484,0.75266,0.47118,0.79482,0.39564,0.40006
642,0.34812,0.74326,0.77118,0.07328,0.09538,0.75352,0.46716,0.79484,0.39608,0.40002
643,0.34208,0.74394,0.77262,0.07342,0.09592,0.75438,0.46314,0.79486,0.39652,0.39998
644,0.33604,0.74462,0.77406,0.07356,0.09646,0.75524,0.45912,0.79488,0.39696,0.39994
645,0.33,0.7453,0.7755,0.0737,0.097,0.7561,0.4551,0.7949,0.3974,0.3999
646,0.32462,0.74598,0.7768,0.07488,0.09814,0.75704,0.45112,0.7948,0.39738,0.3999
647,0.31924,0.74666,0.7781,0.07606,0.09928,0.75798,0.44714,0.7947,0.39736,0.3999
648,0.31386,0.74734,0.7794,0.07724,0.10042,0.75892,0.44316,0.7946,0.39734,0.3999
649,0.30848,0.74802,0.7807,0.07842,0.10156,0.75986,0.43918,0.7945,0.39732,0.3999
650,0.3031,0.7487,0.782,0.0796,0.1027,0.7608,0.4352,0.7944,0.3973,0.3999
